t,I
4.083333333333333,0.1193071604193604
4.111111111111111,0.14597013014249685
4.138888888888889,0.18554803980267925
4.166666666666667,0.24350020697436517
4.194444444444445,0.32747550415343324
4.222222222222222,0.44741015462275385
4.25,0.6144989605306986
4.277777777777778,0.8384553218000835
4.305555555555555,1.1233250508247687
4.333333333333333,1.4617884714445972
4.361111111111111,1.8288272597460489
4.388888888888889,2.1801171605631846
4.416666666666667,2.4602380880368826
4.444444444444445,2.6195098251421394
4.472222222222222,2.6314597761109004
4.5,2.5010338387165207
4.527777777777778,2.259741353323973
4.555555555555555,1.9523650070778573
4.583333333333333,1.6231621754163934
4.611111111111111,1.306861391689446
4.638888888888889,1.0254646056557413
4.666666666666667,0.7892305785621501
4.694444444444445,0.5996589258360502
4.722222222222222,0.45283288765411306
4.75,0.34223080852720233
4.777777777777778,0.26069647145074637
4.805555555555555,0.20160104436111015
4.833333333333333,0.15938298142928572
4.861111111111111,0.12968396576113897
4.888888888888889,0.10926667312756236
4.916666666666667,0.09584566277205066
4.944444444444445,0.08791115891577311
